q_inverse_angstroms,debye,propo{e=0.380}_XyloseIsomerase,propo{e=0.380}_XyloseIsomerase_relDiffDebye,propo{e=0.390}_XyloseIsomerase,propo{e=0.390}_XyloseIsomerase_relDiffDebye,propo{e=0.400}_XyloseIsomerase,propo{e=0.400}_XyloseIsomerase_relDiffDebye,propo{e=0.410}_XyloseIsomerase,propo{e=0.410}_XyloseIsomerase_relDiffDebye,propo{e=0.420}_XyloseIsomerase,propo{e=0.420}_XyloseIsomerase_relDiffDebye,propo{e=0.430}_XyloseIsomerase,propo{e=0.430}_XyloseIsomerase_relDiffDebye,propo{e=0.440}_XyloseIsomerase,propo{e=0.440}_XyloseIsomerase_relDiffDebye,propo{e=0.450}_XyloseIsomerase,propo{e=0.450}_XyloseIsomerase_relDiffDebye,strat{a=0.15}_XyloseIsomerase,strat{a=0.15}_XyloseIsomerase_relDiffDebye,strat{a=0.20}_XyloseIsomerase,strat{a=0.20}_XyloseIsomerase_relDiffDebye,strat{a=0.25}_XyloseIsomerase,strat{a=0.25}_XyloseIsomerase_relDiffDebye,strat{a=0.30}_XyloseIsomerase,strat{a=0.30}_XyloseIsomerase_relDiffDebye,strat{a=0.35}_XyloseIsomerase,strat{a=0.35}_XyloseIsomerase_relDiffDebye,strat{a=0.40}_XyloseIsomerase,strat{a=0.40}_XyloseIsomerase_relDiffDebye,strat{a=0.45}_XyloseIsomerase,strat{a=0.45}_XyloseIsomerase_relDiffDebye,strat{a=0.50}_XyloseIsomerase,strat{a=0.50}_XyloseIsomerase_relDiffDebye
0.26,0.42622,0.315112,26.06822767584815,0.316142,25.826568438834407,0.317319,25.550419970907036,0.318727,25.220074140115432,0.320243,24.864389282530148,0.321906,24.474215194031242,0.323701,24.053071183895636,0.325613,23.60447656140022,30.418108,7036.715311341561,2.812124,559.7822720660691,30.802334,7126.862653089954,86.551219,20206.7005302426,44.205676,10271.56304256018,9.060504,2025.7810520388532,39.939352,9270.595467129651,127.63837,29846.59330861996
0.28,0.38133,0.299049,21.577373928093774,0.300492,21.198961529384004,0.302052,20.789867044292347,0.303843,20.32019510660059,0.305711,19.83033068470878,0.307711,19.30585057561692,0.309828,18.750688380143185,0.312046,18.16903993916031,29.908017,7743.080009440642,2.77757,628.3901083051425,30.464796,7889.089764770671,89.299145,23317.812655705027,44.466589,11560.920724831512,9.433669,2373.8858731282617,40.027165,10396.725932918993,125.318229,32763.459208559514
0.3,0.293403,0.267886,8.696911756185182,0.270131,7.931752572400423,0.272433,7.147166184394857,0.274967,6.283507666929107,0.277519,5.4137142428673215,0.280172,4.509497176238842,0.282913,3.5752872329185448,0.285725,2.6168784913583085,29.697263,10021.66303684693,2.962497,909.7023547816484,30.032136,10135.797179987934,92.115287,31295.482322948294,44.285575,14993.770343179858,9.922584,3281.8958906350654,39.555903,13381.765012627682,123.02533,41830.494916548225
0.32,0.207215,0.237688,14.705981709818303,0.240711,16.16485293053109,0.243733,17.62324156069782,0.246986,19.193108607002387,0.2502,20.74415462201094,0.253487,22.33042974688126,0.256832,23.944695123422527,0.26022,25.579711893444006,30.061088,14407.196872813262,3.070038,1381.5713148179425,29.740296,14252.385686364403,92.530798,44554.48833337355,43.710463,20994.256207320897,10.225281,4834.62394131699,38.245376,18356.856887773567,119.442033,57541.595926935785
0.34,0.149779,0.217764,45.39020824014049,0.2213,47.75101983589155,0.224797,50.08579306845419,0.228525,52.57479352913293,0.232176,55.01238491377296,0.23588,57.48536176633574,0.239624,59.98504463242511,0.243392,62.50075110663044,30.615387,20340.373483599167,2.935824,1860.1038863926185,29.788876,19788.553134952163,90.127567,60073.700585529354,43.46026,28916.257285734315,9.993409,6572.102898270117,36.825643,24486.653002089744,116.080085,77400.90800445991
0.36,0.130827,0.211158,61.40246279437732,0.214863,64.23444701781742,0.218518,67.0282128306848,0.222404,69.99854770039823,0.226199,72.8993250628693,0.230042,75.83679209949017,0.233918,78.79948328708905,0.237812,81.77593310249414,30.806153,23447.2440704136,2.731427,1987.8159707094103,30.283276,23047.573513112737,86.38835,65932.50858003317,44.330701,33784.97863590849,9.278593,6992.261536227233,36.369256,27699.503160662556,115.896556,88487.64322349362
0.38,0.135367,0.212673,57.108453315800766,0.216339,59.816646597767566,0.219957,62.48938072055969,0.223807,65.33350077936278,0.227569,68.11261237967896,0.231381,70.92866060413544,0.235226,73.76908700052451,0.239091,76.62428804656972,30.518863,22445.275436406217,2.599231,1820.1363700163263,31.163785,22921.70026668243,83.30042,61436.7260853827,46.528364,34272.01385862138,8.556828,6221.206793383912,37.397506,27526.752458132334,119.290004,88023.40082885785
0.4,0.135322,0.212731,57.2035589187272,0.216396,59.911913805589634,0.220013,62.5847977416828,0.223861,65.42838562835311,0.227622,68.20768241675411,0.231432,71.02318913406542,0.235277,73.86456008631264,0.23914,76.71923264509836,30.134315,22168.600079809643,2.531902,1771.0202332215015,32.194672,23691.158865520752,81.958392,60465.46016168842,49.512974,36489.00548321781,8.310295,6041.126350482553,39.473722,29070.217702960348,123.215706,90953.71336515866
0.42,0.119266,0.207291,73.80561098720507,0.211097,76.99679707544482,0.214843,80.1376754481579,0.218821,83.47307698757399,0.222701,86.7263092582966,0.226625,90.0164338537387,0.230579,93.331712306944155,0.234546,96.65789076518037,30.061254,25105.216910100113,2.593539,2074.583703654017,33.068887,27627.00266630892,82.054339,68699.43906897187,52.286075,43739.88311840759,8.664992,7165.265876276559,41.528767,34720.28994013382,124.181002,104021.04204048096
0.44,0.097624,0.199794,104.65664180939113,0.203792,108.7519462427272,0.207717,112.77247398180776,0.211874,117.03064820126198,0.215918,121.1730721953618,0.22,125.35442104400556,0.224103,129.55728099647627,0.228214,133.76833565516674,30.312506,30950.260181922476,2.841145,2810.2935753503234,33.55804,34274.78488896173,82.301894,84204.98033270508,53.804744,55014.258788822415,9.370328,9498.385642874704,42.540964,43476.337785790376,120.721323,123559.4720560518
0.46,0.081951,0.19426,137.044087320472,0.1984,142.09588656636282,0.202458,147.04762602042683,0.206746,152.28002098815148,0.210912,157.36354650949957,0.215109,162.4848995131237,0.219324,167.62821686129516,0.22354,172.77275445083038,30.553737,37182.93370428671,3.083623,3662.7643347854205,33.589223,40886.95928054569,81.378372,99201.25562836329,53.414317,65078.35901941404,10.005809,12109.502019499456,42.091239,51261.47087893986,113.747292,138699.15071201086
0.48,0.073578,0.191293,159.98668080132646,0.19551,165.71801353665495,0.199637,171.327027100492,0.203997,177.2527114083014,0.208228,183.00307157030633,0.212487,188.7914865856642,0.216761,194.60028812960394,0.221034,200.40773057163824,30.512398,41369.45826198048,3.076482,4081.2525483160725,33.217529999999996,45046.00831770366,78.817123,107020.50205224386,51.188713,69470.67737638968,10.242731,13820.915219223136,40.519047,54969.51398515861,106.158046,144179.60259860283
0.5,0.069359,0.189866,173.74385443850113,0.19412,179.87716085872054,0.198281,185.8763823007829,0.202675,192.2115370752173,0.206937,198.3563776871062,0.211227,204.54158796983805,0.215529,210.7440995400741,0.219829,216.94372756239275,30.277133,43552.78190285327,2.874888,4044.938652518058,32.562235,46847.38245937802,75.287795,108447.98223734481,47.933804,69009.7103476117,10.047168,14385.745180870541,38.651523,55626.75932467307,101.419841,146124.48564714022
