q_inverse_angstroms,debye,propo{e=0.380}_VATPaseLiRotor,propo{e=0.380}_VATPaseLiRotor_relDiffDebye,propo{e=0.390}_VATPaseLiRotor,propo{e=0.390}_VATPaseLiRotor_relDiffDebye,propo{e=0.400}_VATPaseLiRotor,propo{e=0.400}_VATPaseLiRotor_relDiffDebye,propo{e=0.410}_VATPaseLiRotor,propo{e=0.410}_VATPaseLiRotor_relDiffDebye,propo{e=0.420}_VATPaseLiRotor,propo{e=0.420}_VATPaseLiRotor_relDiffDebye,propo{e=0.430}_VATPaseLiRotor,propo{e=0.430}_VATPaseLiRotor_relDiffDebye,propo{e=0.440}_VATPaseLiRotor,propo{e=0.440}_VATPaseLiRotor_relDiffDebye,propo{e=0.450}_VATPaseLiRotor,propo{e=0.450}_VATPaseLiRotor_relDiffDebye,strat{a=0.15}_VATPaseLiRotor,strat{a=0.15}_VATPaseLiRotor_relDiffDebye,strat{a=0.20}_VATPaseLiRotor,strat{a=0.20}_VATPaseLiRotor_relDiffDebye,strat{a=0.25}_VATPaseLiRotor,strat{a=0.25}_VATPaseLiRotor_relDiffDebye,strat{a=0.30}_VATPaseLiRotor,strat{a=0.30}_VATPaseLiRotor_relDiffDebye,strat{a=0.35}_VATPaseLiRotor,strat{a=0.35}_VATPaseLiRotor_relDiffDebye,strat{a=0.40}_VATPaseLiRotor,strat{a=0.40}_VATPaseLiRotor_relDiffDebye,strat{a=0.45}_VATPaseLiRotor,strat{a=0.45}_VATPaseLiRotor_relDiffDebye,strat{a=0.50}_VATPaseLiRotor,strat{a=0.50}_VATPaseLiRotor_relDiffDebye
0.2,0.351863,0.197948,43.742877199364514,0.199289,43.36176295887888,0.200683,42.96558603774764,0.202194,42.53615753858745,0.203769,42.08854014204392,0.205447,41.61164998877404,0.207162,41.1242443792044,0.20896,40.61325004334073,5.440055,1446.0719086689992,22.19221,6207.059849998436,2.203327,526.1888860152957,26.080219,7312.037923851044,28.289326,7939.869494661273,15.075293,4184.421209391156,28.457701,7987.721925863191,17.000143,4731.466508271686
0.22,0.413373,0.210897,48.981428395178206,0.211901,48.738548478008966,0.212985,48.47631557939198,0.214195,48.18360173499479,0.215486,47.87129299688175,0.216889,47.53189008474187,0.218347,47.17918199785665,0.219897,46.80421798230653,1.692569,309.45320570042065,9.868549,2287.3230714149204,8.04051,1845.0980107554194,50.028065,12002.402672646738,17.536207,4142.223609185893,45.85933,10993.934533702008,23.53654,5593.777774552281,66.282197,15934.476610712358
0.24,0.287646,0.18227,36.63391807986206,0.184018,36.02622668140702,0.185788,35.41088699304006,0.187664,34.758696453279384,0.189583,34.091556983236345,0.191593,33.39278140492132,0.193619,32.68844343394311,0.195718,31.95872704643903,9.0622,3050.4696745304996,5.424977,1785.990766428179,22.974891,7887.2103210195855,10.543775,3565.5385439046604,16.424164,5609.853083303783,38.492837,13282.0171321694,32.69526,11266.492146596856,30.543205,10518.33121267113
0.26,0.14158,0.150435,6.254414465319962,0.153012,8.07458680604605,0.155544,9.86297499646841,0.158161,11.711399915242254,0.160777,13.559118519564903,0.163463,15.456279135471101,0.166121,17.333662946743875,0.168829,19.246362480576348,2.345454,1556.6280548100017,2.805211,1881.36106794745,8.496517,5901.2127419127,12.268846,8565.66322926967,27.402186,19254.559966096902,12.385673,8648.179827659274,22.761404,15976.708574657434,32.576169,22909.01892922729
0.28,0.074227,0.136435,83.80777884058361,0.139376,87.76994894041252,0.142243,91.63242485887885,0.145186,95.59728939604189,0.148109,99.53520955986365,0.151092,103.55396284370917,0.154027,107.50804963153568,0.157004,111.51871960337883,1.867391,2415.7840139032965,12.250495,16404.09554474787,7.728867,10312.473897638325,9.140193,12213.838630148059,10.061305,13454.777911002737,10.349739,13843.361580018052,33.075462,44459.8798280949,33.239586,44680.99074460776
0.3,0.054651,0.132358,142.18770013357488,0.135405,147.76307844321238,0.13837,153.1884137527218,0.141408,158.74732392819894,0.144419,164.25682970119485,0.147489,169.87429324257565,0.150506,175.39477777167846,0.153561,180.9847944227919,7.905951,14366.251303727287,7.726101,14037.163089421969,12.391764,22574.35911511226,10.34801,18834.71299701744,9.527103,17332.623373771752,7.561932,13736.76785420212,17.593793,32092.993723811094,22.460242,40997.586503449165
0.32,0.044875,0.130017,189.73147632311978,0.133125,196.6573816155989,0.136146,203.3894150417827,0.139238,210.27966573816158,0.142301,217.10529247910867,0.145421,224.05793871866297,0.148484,230.88356545961005,0.151584,237.791643454039,4.605608,10163.193314763232,2.174762,4746.266295264624,4.223336,9311.333704735374,11.540429,25616.833426183846,7.454775,16512.311977715875,14.353526,31885.573259052926,13.541974,30077.100835654597,44.719813,99554.17938718664
0.34,0.032526,0.127244,291.207034372502,0.130423,300.98075385845175,0.133511,310.4746971653446,0.136668,320.1807784541598,0.139792,329.785402447273,0.14297,339.5560474697166,0.146088,349.14222468179304,0.149241,358.8360081165837,7.381787,22595.034741437623,3.185705,9694.333763758224,8.768599,26858.737625284386,8.789791,26923.891655906038,15.361249,47127.59945889442,17.332202,53187.222529668565,12.507806,38354.793088606035,20.5769,63162.92811904322
0.36,0.023344,0.125263,436.59612748457846,0.128494,450.43694311172027,0.131629,463.86651816312536,0.134832,477.5873886223441,0.137999,491.15404386566144,0.141219,504.94773817683347,0.144377,518.4758396161754,0.147568,532.145305003427,2.468526,10474.563056888283,6.87679,29358.490404386568,5.512307,23513.378169979438,15.212022,65064.59047292666,36.392367,155796.02039067855,13.71618,58656.768334475666,20.623266,88245.03941055517,16.18293,69223.72344071281
0.38,0.022749,0.125067,449.76922062508254,0.128303,463.9940217152403,0.131443,477.79682623412026,0.13465,491.89414919337116,0.137822,505.8376192360105,0.141046,520.0096707547585,0.144208,533.909182821223,0.147403,547.9537562090642,2.227154,9690.11824695591,4.751807,20787.981889313818,13.552037,59472.011956569535,11.23631,49292.54472724076,10.000242,43859.03995780035,24.407355,107189.79295793222,18.95219,83209.99164798453,17.714915,77771.18115081983
0.4,0.023897,0.125255,424.14529020379126,0.128486,437.6658157927772,0.131622,450.78880194166624,0.134825,464.19215801146584,0.137992,477.44486755659705,0.141213,490.92354688873075,0.14437,504.1344101770096,0.147562,517.4917353642716,3.654563,15192.978198100182,7.559075,31531.899401598526,4.327041,18007.04690965393,6.65749,27759.10365317822,9.723407,40588.81868016905,12.614757000000001,52688.03615516592,11.184556,46703.180315520774,17.696489,73953.1824078336
0.42,0.022676,0.125027,451.36267419297934,0.128264,465.63767860292813,0.131405,479.489327923796,0.134613,493.6364438172517,0.137786,507.62921150114647,0.141011,521.8512965249603,0.144173,535.7955547715645,0.147369,549.8897512788851,4.588662,20135.764685129652,11.97267,52698.86223319809,9.556857,42045.250485094366,8.703326,38281.22243781972,12.858704,56606.226847768565,15.539691,68429.24237078849,32.746076,144308.52002116776,24.816048,109337.50220497441
0.44,0.023374,0.125211,435.684949088731,0.128444,449.5165568580474,0.13158,462.93317361170534,0.134784,476.6407119021134,0.137952,490.1942329083597,0.141174,503.97877984084874,0.144332,517.4895182681612,0.147524,531.1457174638487,2.988515,12685.637888251904,4.519634,19236.1598357149,18.463531,78891.74724052366,24.378158,104196.04688970651,18.037014,77066.99751861043,19.516058,83394.72918627536,28.495638,121811.68820056473,22.198528,94871.027637546
0.46,0.023904,0.125267,424.04200133868795,0.128498,437.5585676037483,0.131633,450.6735274431056,0.134836,464.0729585006693,0.138003,477.3217871485943,0.141223,490.7923360107094,0.144381,504.00351405622484,0.147572,517.3527443105755,1.742128,7188.018741633199,11.109671,46376.20063587684,11.325892,47280.739625167334,4.919301,20479.405120481926,16.624274,69445.9923025435,28.856074,120616.50769745647,12.394091,51749.443607764384,25.443148,106338.8721552878
0.48,0.019822,0.12432,527.1819190798103,0.127576,543.6081121985671,0.130733,559.5348602562808,0.133958,575.8046614872364,0.137146,591.8878014327514,0.140386,608.2332761578045,0.143563,624.260922207648,0.146772,640.4500050448996,4.877786,24507.940671980632,6.927822,34850.16648168702,13.164659,66314.38300877814,7.596541,38223.78670164465,15.21267,76646.39289678136,11.279178,56802.32065381899,10.329271,52010.13520330946,24.412264,123057.42104732117
0.5,0.018183,0.124022,582.0766650167739,0.127285,600.0219985700929,0.13045,617.4283671561349,0.133682,635.2032117912335,0.136876,652.7690700104492,0.140123,670.6264092833965,0.143305,688.1262717923333,0.14652,705.8076225045372,6.07246,33296.359236649616,6.734706,36938.475499092565,6.157468,33763.87284826486,5.806812,31835.390199637022,17.358063,95363.14139580927,23.780076,130681.9171753836,16.978654,93276.52752571082,23.992187,131848.4518506297
