q_inverse_angstroms,debye,propo{e=0.380}_VancomycinLacticAcid,propo{e=0.380}_VancomycinLacticAcid_relDiffDebye,propo{e=0.390}_VancomycinLacticAcid,propo{e=0.390}_VancomycinLacticAcid_relDiffDebye,propo{e=0.400}_VancomycinLacticAcid,propo{e=0.400}_VancomycinLacticAcid_relDiffDebye,propo{e=0.410}_VancomycinLacticAcid,propo{e=0.410}_VancomycinLacticAcid_relDiffDebye,propo{e=0.420}_VancomycinLacticAcid,propo{e=0.420}_VancomycinLacticAcid_relDiffDebye,propo{e=0.430}_VancomycinLacticAcid,propo{e=0.430}_VancomycinLacticAcid_relDiffDebye,propo{e=0.440}_VancomycinLacticAcid,propo{e=0.440}_VancomycinLacticAcid_relDiffDebye,propo{e=0.450}_VancomycinLacticAcid,propo{e=0.450}_VancomycinLacticAcid_relDiffDebye,strat{a=0.15}_VancomycinLacticAcid,strat{a=0.15}_VancomycinLacticAcid_relDiffDebye,strat{a=0.20}_VancomycinLacticAcid,strat{a=0.20}_VancomycinLacticAcid_relDiffDebye,strat{a=0.25}_VancomycinLacticAcid,strat{a=0.25}_VancomycinLacticAcid_relDiffDebye,strat{a=0.30}_VancomycinLacticAcid,strat{a=0.30}_VancomycinLacticAcid_relDiffDebye,strat{a=0.35}_VancomycinLacticAcid,strat{a=0.35}_VancomycinLacticAcid_relDiffDebye,strat{a=0.40}_VancomycinLacticAcid,strat{a=0.40}_VancomycinLacticAcid_relDiffDebye,strat{a=0.45}_VancomycinLacticAcid,strat{a=0.45}_VancomycinLacticAcid_relDiffDebye,strat{a=0.50}_VancomycinLacticAcid,strat{a=0.50}_VancomycinLacticAcid_relDiffDebye
0.2,29.142765,35.190135,20.7508450210541,34.282988,17.638075865484975,33.490036,14.917153537078596,32.697891,12.199000335074581,32.019599,9.87152042711115,31.229124,7.159097635382222,30.55237,4.836895195085296,29.98901,2.903791043849133,3.168024,89.12929504115344,3.787453,87.003796654161,5.042715,82.69651146691125,9.198609,68.4360457904389,12.949479,55.56537274345794,10.209433,64.96752109828975,14.549783,50.07411616571042,21.910082,24.818108370979903
0.22,21.673078,26.322291,21.4515584726821,25.652411,18.360719229635958,25.067067,15.659930721423146,24.48253,12.962865726778633,23.982189,10.65428270040832,23.399322,7.964923117980756,22.900518,5.663431839261602,22.485449,3.7482954659232015,2.590124,88.04911789640586,2.88537,86.68684715664293,3.793049,82.49879874007743,7.134974,67.07909231905131,10.192488,52.971663738763816,7.672188,64.60037655934242,10.978724,49.343955667026165,16.765035,22.645805085922724
0.24,15.969194,19.530126,22.2987584720932,19.041976,19.241935441450572,18.615646,16.57223276265541,18.190124,13.90758982576078,17.82608,11.627925617285388,17.402227,8.973734053202685,17.03972,6.703694626040608,16.738233,4.815765905279886,2.126551,86.68341683368615,2.186387,86.30872040254505,2.834694,82.24898513976346,5.557073,65.20129318987546,7.988283,49.97691805860709,5.733286,64.09783737363325,8.218541,48.53502938219675,12.754011,20.133658592913328
0.26,11.690072,14.414543,23.305853034951358,14.063265,20.30092714570106,13.756698,17.678471099237022,13.450938,15.062918346439611,13.189548,12.826918431297937,12.885458,10.225651304799484,12.625605,8.002799298413214,12.409663,6.155573721017282,1.755206,84.98549880616648,1.650977,85.87710152683405,2.121071,81.85579182061495,4.351301,62.77780838304503,6.239646,46.62440060249416,4.278354,63.40181651575799,6.120585,47.642880214937946,9.674613,17.240774907117764
0.28,8.554772,10.647849,24.466777139121895,10.397352,21.538621952753388,10.178969,18.985859588075527,9.961392,16.442518865494023,9.775588,14.270584885254697,9.559681,11.746765431036616,9.375415,9.592809720703258,9.22246,7.804860258110913,1.456795,82.97096637993391,1.248281,85.40836623115146,1.607197,81.2128599102349,3.432727,59.87354192490461,4.864784,43.13368024302693,3.212196,62.4514130826631,4.554219,46.763993242601906,7.352196,14.057370552949857
0.3,6.319975,7.946466,25.735718891293075,7.768247,22.915786850422656,7.613106,20.461014481861078,7.458773,18.019026973999097,7.327177,15.936803547482379,7.174513,13.521224371931847,7.044455,11.463336484717104,6.936674,9.757934169043384,1.215691,80.76430682083394,0.954767,84.89286745596303,1.251314,80.20064952788579,2.73878,56.664701996447775,3.795812,39.93944596299827,2.453398,61.18025783329839,3.406085,46.10603681185448,5.629344,10.92774892305746
0.32,4.77137,6.059895,27.005346472815983,5.932153,24.328086063331902,5.821179,22.002255117502934,5.711013,19.69335851128712,5.617275,17.728765532750554,5.508778,15.454848397839621,5.416578,13.52248934792314,5.340345,11.924772130436331,1.020344,78.61528240316723,0.751161,84.25691153693803,1.015205,78.7229873181078,2.221971,53.431173855726975,2.976318,37.621312117903244,1.932603,59.495847104709966,2.58,45.92747994810715,4.367234,8.470020140965808
0.34,3.724984,4.772342,28.11711406008724,4.679049,25.6125932352998,4.598219,23.44265102883664,4.518197,21.29440019071222,4.450295,19.471519877669262,4.371943,17.368101446878693,4.305579,15.58650990178749,4.250877,14.117993526952061,0.862715,76.8397662916136,0.61981,83.36073389845431,0.864386,76.79490703852687,1.843942,50.49798871619314,2.358597,36.681687760269575,1.590927,57.290366884797365,1.997128,46.38559521329488,3.45158,7.339736224370365
0.36,3.02926,3.9059720000000002,28.941457649723052,3.835859,26.626931989990965,3.775312,24.62819302403888,3.715573,22.65612723899567,3.665057,20.98852525039119,3.606987,19.071555429378805,3.558009,17.45472491631621,3.517795,16.127205984299803,0.736966,75.67174821573586,0.543547,82.05677294124636,0.768763,74.62208592197435,1.571301,48.129213075140456,1.900963,37.246621287047,1.376834,54.54883370856248,1.594769,47.35450241973286,2.794392,7.753312690227965
0.38,2.564096,3.320347,29.49386450429312,3.265903,27.37054306859024,3.219067,25.543934392472035,3.173037,23.748759796825066,3.134273,22.2369599266174,3.089913,20.506915497703673,3.052687,19.055097781050318,3.022266,17.868675743809902,0.638229,75.10900527905352,0.506003,80.26583248053116,0.703854,72.54962372703673,1.373727,46.42450984674522,1.566319,38.913402618310705,1.243841,51.490076814596655,1.32387,48.36893782448083,2.329629,9.144236409245206
0.4,2.23888,2.909772,29.96551847352247,2.866314,28.024458657900382,2.829089,26.361796969913538,2.792672,24.735224755234764,2.762146,23.37177517330094,2.727399,21.819793825484176,2.698411,20.525039305366978,2.674856,19.47295076109484,0.562122,74.89271421424998,0.492734,77.99194239977132,0.652165,70.87092653469591,1.224831,45.29269098835132,1.322908,40.91206317444436,1.152079,48.54217287215036,1.146857,48.77541449296076,2.00698,10.35785750017866
0.42,1.991806,2.601487,30.609456945104096,2.566278,28.841764710016943,2.53627,27.33519228278256,2.50707,25.869186055268443,2.482731,24.647229700081226,2.455201,23.265066979414673,2.4324,22.120326979635564,2.414,21.196542233530785,0.504942,74.64903710501926,0.492357,75.28087574793932,0.603954,69.67807105712103,1.105272,44.509053592568755,1.146598,42.43425313509448,1.073499,46.10423906745938,1.03686,47.94372544314055,1.788193,10.22253171242581
0.44,1.789014,2.353949,31.578008892048913,2.325362,29.980089591249705,2.30115,28.62671840466311,2.277746,27.31851176122713,2.258374,26.235680659849493,2.236639,25.020765628441122,2.218805,24.02390366984272,2.204545,23.226816559289073,0.463808,74.07465788417531,0.497072,72.21530966219382,0.55674,68.88006466131623,1.005998,43.76801970247299,1.022572,42.8415876007678,0.996476,44.30026819242332,0.97746,45.36320006439302,1.646258,7.979590992580275
0.46,1.619805,2.151528,32.82635872836545,2.128357,31.395877898882883,2.108884,30.19369615478408,2.090218,29.041335222449625,2.074908,28.09615972292963,2.057913,27.046959356218814,2.044141,26.1967335574344,2.033265,25.52529471140046,0.436218,73.06972135534832,0.502405,68.98361222492831,0.513322,68.3096422100191,0.928829,42.657974262334044,0.944376,41.69816737199848,0.925024,42.892879081123965,0.960952,40.674834316476364,1.564265,3.4288077885918318
0.48,1.486416,1.99372,34.12934198770735,1.974771,32.85453062937967,1.958993,31.793051205046236,1.944021,30.78579617011658,1.931878,29.968864705439124,1.918577,29.074027728442108,1.907972,28.360566624686495,1.899735,27.806414893273484,0.419173,71.79975188641671,0.50632,65.93685751498907,0.478835,67.78593610402473,0.882787,40.60969472879732,0.910051,38.77548411750142,0.871336,41.38007125865168,0.98399,33.80117006275497,1.531393,3.025868935748811
0.5,1.391606,1.881827,35.22699672177326,1.865873,34.08055153542023,1.852714,33.13495342790992,1.840362,32.247345872323066,1.830464,31.536081333365928,1.819782,30.76847900914484,1.811423,30.16780611753615,1.805057,29.71034904994661,0.408631,70.63601335435462,0.508129,63.48614478523375,0.457806,67.10232637686242,0.877126,36.97023439105609,0.917138,34.0949952788361,0.84526,39.260106668123015,1.041769,25.13908390737033,1.537095,10.454755153398319
