q_inverse_angstroms,debye,propo{e=0.380}_VancomycinLacticAcid,propo{e=0.380}_VancomycinLacticAcid_relDiffDebye,propo{e=0.390}_VancomycinLacticAcid,propo{e=0.390}_VancomycinLacticAcid_relDiffDebye,propo{e=0.400}_VancomycinLacticAcid,propo{e=0.400}_VancomycinLacticAcid_relDiffDebye,propo{e=0.410}_VancomycinLacticAcid,propo{e=0.410}_VancomycinLacticAcid_relDiffDebye,propo{e=0.420}_VancomycinLacticAcid,propo{e=0.420}_VancomycinLacticAcid_relDiffDebye,propo{e=0.430}_VancomycinLacticAcid,propo{e=0.430}_VancomycinLacticAcid_relDiffDebye,propo{e=0.440}_VancomycinLacticAcid,propo{e=0.440}_VancomycinLacticAcid_relDiffDebye,propo{e=0.450}_VancomycinLacticAcid,propo{e=0.450}_VancomycinLacticAcid_relDiffDebye,strat{a=0.15}_VancomycinLacticAcid,strat{a=0.15}_VancomycinLacticAcid_relDiffDebye,strat{a=0.20}_VancomycinLacticAcid,strat{a=0.20}_VancomycinLacticAcid_relDiffDebye,strat{a=0.25}_VancomycinLacticAcid,strat{a=0.25}_VancomycinLacticAcid_relDiffDebye,strat{a=0.30}_VancomycinLacticAcid,strat{a=0.30}_VancomycinLacticAcid_relDiffDebye,strat{a=0.35}_VancomycinLacticAcid,strat{a=0.35}_VancomycinLacticAcid_relDiffDebye,strat{a=0.40}_VancomycinLacticAcid,strat{a=0.40}_VancomycinLacticAcid_relDiffDebye,strat{a=0.45}_VancomycinLacticAcid,strat{a=0.45}_VancomycinLacticAcid_relDiffDebye,strat{a=0.50}_VancomycinLacticAcid,strat{a=0.50}_VancomycinLacticAcid_relDiffDebye
0.22,21.673078,26.322291,21.4515584726821,25.652411,18.360719229635958,25.067067,15.659930721423146,24.48253,12.962865726778633,23.982189,10.65428270040832,23.399322,7.964923117980756,22.900518,5.663431839261602,22.485449,3.7482954659232015,1.507445,93.04461968899848,4.131036,80.93932020177292,4.144935,80.87518994763919,5.856807,72.97657951491708,6.352664,70.68868575105022,10.780544,50.258362010232226,10.873001,49.83176362859027,19.629955,9.427008937078533
0.24,15.969194,19.530126,22.2987584720932,19.041976,19.241935441450572,18.615646,16.57223276265541,18.190124,13.90758982576078,17.82608,11.627925617285388,17.402227,8.973734053202685,17.03972,6.703694626040608,16.738233,4.815765905279886,1.721113,89.22229262165642,1.578976,90.11236259012196,2.943538,81.56739782859422,3.26801,79.5355357321102,4.426508,72.28095544458913,8.911576,44.19520484252367,8.57911,46.277125821127854,12.383504,22.45379447453641
0.26,11.690072,14.414543,23.305853034951358,14.063265,20.30092714570106,13.756698,17.678471099237022,13.450938,15.062918346439611,13.189548,12.826918431297937,12.885458,10.225651304799484,12.625605,8.002799298413214,12.409663,6.155573721017282,0.578026,95.0554111215055,1.643217,85.9434826406544,2.226894,80.95055359795901,3.142939,73.11445985961421,3.416463,70.77466246572305,5.929025,49.28153564836897,5.372746,54.04009487708886,5.787026,50.49623304287605
0.28,8.554772,10.647849,24.466777139121895,10.397352,21.538621952753388,10.178969,18.985859588075527,9.961392,16.442518865494023,9.775588,14.270584885254697,9.559681,11.746765431036616,9.375415,9.592809720703258,9.22246,7.804860258110913,1.259978,85.27163552693163,0.862412,89.91893647194806,1.83628,78.535021155444,2.314729,72.94224790561339,2.615121,69.4308509917038,5.403448,36.83703084079856,7.675284,10.280671419413626,8.273275,3.290526036228667
0.3,6.319975,7.946466,25.735718891293075,7.768247,22.915786850422656,7.613106,20.461014481861078,7.458773,18.019026973999097,7.327177,15.936803547482379,7.174513,13.521224371931847,7.044455,11.463336484717104,6.936674,9.757934169043384,0.490013,92.24659907673684,0.744767,88.21566541006887,2.042061,67.6887804144795,2.341029,62.95825537284563,2.379129,62.355404886886426,4.200291,33.53943646928983,4.764904,24.6056511299491,4.545117,28.083307291563653
0.32,4.77137,6.059895,27.005346472815983,5.932153,24.328086063331902,5.821179,22.002255117502934,5.711013,19.69335851128712,5.617275,17.728765532750554,5.508778,15.454848397839621,5.416578,13.52248934792314,5.340345,11.924772130436331,0.732245,84.6533595172875,0.896411,81.21271249138088,1.349321,71.72047022134105,1.815793,61.94399092922996,3.483883,26.983591714748595,1.955315,59.019841261524476,2.476917,48.08792862427354,3.282051,31.213655616730623
0.34,3.724984,4.772342,28.11711406008724,4.679049,25.6125932352998,4.598219,23.44265102883664,4.518197,21.29440019071222,4.450295,19.471519877669262,4.371943,17.368101446878693,4.305579,15.58650990178749,4.250877,14.117993526952061,0.492034,86.79097682030313,0.80501,78.38890046239125,1.395842,62.52757058822266,1.142587,69.32639173752156,2.350559,36.89747392203564,2.36753,36.44187464966293,2.02213,45.71439769942636,2.517343,32.42003187127784
0.36,3.02926,3.9059720000000002,28.941457649723052,3.835859,26.626931989990965,3.775312,24.62819302403888,3.715573,22.65612723899567,3.665057,20.98852525039119,3.606987,19.071555429378805,3.558009,17.45472491631621,3.517795,16.127205984299803,0.681368,77.50711394862113,0.91602,69.76093171269551,1.025395,66.15031393805748,1.115721,63.16852960789103,2.056505,32.111967939364725,1.526715,49.60105768405485,2.509839,17.146794926813808,1.760519,41.88286908353855
0.38,2.564096,3.320347,29.49386450429312,3.265903,27.37054306859024,3.219067,25.543934392472035,3.173037,23.748759796825066,3.134273,22.2369599266174,3.089913,20.506915497703673,3.052687,19.055097781050318,3.022266,17.868675743809902,0.407261,84.11678033895767,0.270679,89.44349197533946,0.638245,75.10838127745608,0.776387,69.72082948532348,0.999142,61.03336224540735,1.907519,25.6065685528155,1.5681,38.84394344049521,1.924069,24.961116900459267
0.4,2.23888,2.909772,29.96551847352247,2.866314,28.024458657900382,2.829089,26.361796969913538,2.792672,24.735224755234764,2.762146,23.37177517330094,2.727399,21.819793825484176,2.698411,20.525039305366978,2.674856,19.47295076109484,0.193663,91.35000535982277,0.723807,67.67102301150575,0.727256,67.51697277210033,0.585821,73.83419388265561,0.941251,57.95884549417567,1.009293,54.91973665404131,2.343612,4.677874651611512,1.343997,39.97011898806546
0.42,1.991806,2.601487,30.609456945104096,2.566278,28.841764710016943,2.53627,27.33519228278256,2.50707,25.869186055268443,2.482731,24.647229700081226,2.455201,23.265066979414673,2.4324,22.120326979635564,2.414,21.196542233530785,0.324056,83.73054403892748,0.608599,69.4448656144223,0.889067,55.36377538776367,0.792763,60.19878441976779,1.157139,41.905034928100434,1.191653,40.172235649455814,2.035593,2.1983566672657893,2.547627,27.905378335038648
0.44,1.789014,2.353949,31.578008892048913,2.325362,29.980089591249705,2.30115,28.62671840466311,2.277746,27.31851176122713,2.258374,26.235680659849493,2.236639,25.020765628441122,2.218805,24.02390366984272,2.204545,23.226816559289073,0.364121,79.64683339537869,0.549653,69.27620465798479,0.722653,59.60607351311952,0.594647,66.76118800635435,0.900648,49.65673829271319,0.676431,62.18973132686497,0.867404,51.51496858045829,1.391509,22.219222432021212
0.46,1.619805,2.151528,32.82635872836545,2.128357,31.395877898882883,2.108884,30.19369615478408,2.090218,29.041335222449625,2.074908,28.09615972292963,2.057913,27.046959356218814,2.044141,26.1967335574344,2.033265,25.52529471140046,0.312072,80.73397723800086,0.35938,77.81337877090144,0.291255,82.01913193254742,1.289897,20.367142958565992,0.734147,54.67682838366347,0.934561,42.30410450640664,1.165325,28.057698303190815,1.249818,22.8414531378777
0.48,1.486416,1.99372,34.12934198770735,1.974771,32.85453062937967,1.958993,31.793051205046236,1.944021,30.78579617011658,1.931878,29.968864705439124,1.918577,29.074027728442108,1.907972,28.360566624686495,1.899735,27.806414893273484,0.292049,80.35213560672113,0.348417,76.55992669616043,0.596718,59.85524913617722,0.569552,61.682866707570426,1.083018,27.138970517001965,1.204248,18.983111053702327,1.098827,26.07540553922993,1.283631,13.642546904769592
0.5,1.391606,1.881827,35.22699672177326,1.865873,34.08055153542023,1.852714,33.13495342790992,1.840362,32.247345872323066,1.830464,31.536081333365928,1.819782,30.76847900914484,1.811423,30.16780611753615,1.805057,29.71034904994661,0.246002,82.32243896620164,0.391826,71.8436109071102,0.514446,63.032208829223215,0.535279,61.53516153279017,0.743637,46.56267650470032,0.940628,32.40701750351751,1.130425,18.768315169667268,1.674252,20.310777619527382
